,INSURANCE_FLAG,DTI,FULL_AGE_CHILD_NUMBER,DEPENDANT_NUMBER,EDUCATION,BANKACCOUNT_FLAG,Period_at_work,age,max90days,max60days,max30days,max21days,max14days,avg_num_delay,if_zalog,num_AccountActive180,num_AccountActive90,num_AccountActive60,Active_to_All_prc,numAccountActiveAll,numAccountClosed,sum_of_paym_months,all_credits,Active_not_cc,own_closed,min_MnthAfterLoan,max_MnthAfterLoan,dlq_exist,thirty_in_a_year,sixty_in_a_year,ninety_in_a_year,thirty_vintage,sixty_vintage,ninety_vintage,INCOME_BASE_TYPE_2НДФЛ,INCOME_BASE_TYPE_Поступление зарплаты на счет,INCOME_BASE_TYPE_Свободная форма с печатью работодателя,INCOME_BASE_TYPE_Форма банка (без печати работодателя),CREDIT_PURPOSE_Другое,CREDIT_PURPOSE_Лечение,CREDIT_PURPOSE_Обучение,CREDIT_PURPOSE_Отпуск,CREDIT_PURPOSE_Покупка автомобиля,CREDIT_PURPOSE_Покупка бытовой техники,CREDIT_PURPOSE_Покупка земли,CREDIT_PURPOSE_Покупка мебели,CREDIT_PURPOSE_Покупка недвижимости/ строительство,CREDIT_PURPOSE_Ремонт,SEX_женский,SEX_мужской,EMPL_TYPE_вспомогательный персонал,EMPL_TYPE_менеджер высшего звена,EMPL_TYPE_менеджер по продажам,EMPL_TYPE_менеджер среднего звена,EMPL_TYPE_рабочий,EMPL_TYPE_специалист,EMPL_TYPE_торговый представитель,EMPL_SIZE_< 50,EMPL_SIZE_>250,EMPL_PROPERTY_Другое,EMPL_PROPERTY_Информационные технологии,EMPL_PROPERTY_Сельское и лесное хозяйство,EMPL_PROPERTY_Торговля,EMPL_PROPERTY_Юридические услуги,EMPL_FORM_Государственное предприятие,EMPL_FORM_ЗАО,EMPL_FORM_Иная форма,EMPL_FORM_Индивидуальный предприниматель,EMPL_FORM_ОАО,EMPL_FORM_ООО,FAMILY_STATUS_вдовец / вдова,FAMILY_STATUS_гражданский брак,FAMILY_STATUS_женат / замужем,FAMILY_STATUS_повторный брак,FAMILY_STATUS_разведен / разведена,FAMILY_STATUS_холост / не замужем
2578,1,0.39,0,0,4,3.0,21.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,3.0,135.0,6.0,1.0,0.0,7.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2579,1,0.38,2,0,3,0.0,39.0,26.0,3.0,1.0,1.0,1.0,1.0,0.125,0.0,1.0,0.0,0.0,0.4,2.0,3.0,49.0,5.0,2.0,0.0,5.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2580,1,0.28,0,0,6,0.0,76.0,34.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21.0,1.0,1.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2581,1,0.49,0,0,4,0.0,180.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0294117647,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0,3.0,0.0,0.0,29.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2582,1,0.51,2,0,5,0.0,134.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0769230769,0.0,1.0,0.0,0.0,0.2666666667,4.0,11.0,372.0,15.0,2.0,1.0,5.0,114.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2583,1,0.31,0,0,4,0.0,10.0,30.0,2.0,2.0,2.0,1.0,1.0,0.2352941176,0.0,0.0,0.0,0.0,1.0,2.0,0.0,13.0,2.0,1.0,0.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2584,0,0.55,2,0,4,0.0,163.0,40.0,2.0,2.0,2.0,1.0,1.0,0.0454545455,1.0,1.0,0.0,0.0,0.4,2.0,3.0,21.0,5.0,1.0,0.0,5.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2585,0,0.28,3,0,4,0.0,82.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1111111111,1.0,8.0,168.0,9.0,0.0,4.0,23.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2586,1,0.26,1,0,2,0.0,38.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857143,5.0,2.0,122.0,7.0,3.0,1.0,6.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2587,0,0.37,0,0,4,0.0,92.0,31.0,1.0,1.0,1.0,1.0,1.0,0.0923076923,0.0,0.0,0.0,0.0,0.3333333333,1.0,2.0,59.0,3.0,0.0,1.0,6.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2588,1,0.59,0,0,4,3.0,39.0,47.0,4.0,1.0,1.0,0.0,0.0,0.117370892,0.0,1.0,1.0,1.0,0.5555555556,5.0,4.0,188.0,9.0,3.0,0.0,0.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2589,1,0.58,0,0,5,0.0,14.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0267857143,0.0,3.0,0.0,0.0,0.4285714286,3.0,4.0,109.0,7.0,1.0,2.0,4.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2590,0,0.49,1,0,4,1.0,10.0,47.0,4.0,3.0,2.0,2.0,1.0,0.0097087379,0.0,2.0,2.0,2.0,0.3333333333,4.0,8.0,102.0,12.0,3.0,0.0,0.0,96.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2591,1,0.36,0,0,2,0.0,28.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0416666667,1.0,0.0,0.0,0.0,0.4,2.0,3.0,69.0,5.0,1.0,0.0,7.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2592,0,0.19,0,0,4,0.0,113.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,1.0,0.0,0.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2593,1,0.58,0,0,5,0.0,137.0,41.0,4.0,2.0,1.0,1.0,1.0,0.0261780105,0.0,1.0,1.0,1.0,0.0555555556,1.0,17.0,186.0,18.0,1.0,1.0,1.0,101.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2594,0,0.49,0,0,4,0.0,17.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,2.0,3.0,52.0,5.0,1.0,1.0,6.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2595,0,0.58,0,0,4,3.0,111.0,43.0,2.0,0.0,0.0,0.0,0.0,0.0188679245,0.0,2.0,1.0,0.0,1.0,5.0,0.0,52.0,5.0,3.0,0.0,2.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2596,0,0.46,0,0,4,3.0,13.0,29.0,1.0,1.0,0.0,0.0,0.0,0.0169491525,0.0,0.0,0.0,0.0,0.25,1.0,3.0,58.0,4.0,1.0,0.0,22.0,73.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2597,1,0.27,0,0,4,0.0,8.0,47.0,3.0,3.0,2.0,2.0,2.0,0.0066225166,0.0,1.0,1.0,1.0,0.125,1.0,7.0,150.0,8.0,1.0,3.0,1.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2598,1,0.32,0,0,4,0.0,12.0,53.0,1.0,1.0,1.0,1.0,1.0,0.0148514851,1.0,0.0,0.0,0.0,0.1666666667,2.0,10.0,199.0,12.0,1.0,3.0,16.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2599,1,0.59,0,0,1,0.0,26.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,15.0,2.0,0.0,0.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2600,0,0.31,2,0,5,0.0,12.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,1.0,1.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2601,1,0.39,0,0,4,0.0,96.0,39.0,3.0,2.0,0.0,0.0,0.0,0.036199095,0.0,1.0,1.0,0.0,0.3076923077,4.0,9.0,213.0,13.0,4.0,2.0,2.0,92.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2602,0,0.46,0,0,4,3.0,6.0,41.0,1.0,1.0,1.0,1.0,0.0,0.038647343,1.0,0.0,0.0,0.0,0.1111111111,1.0,8.0,199.0,9.0,1.0,4.0,17.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2603,0,0.51,0,0,5,0.0,48.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,4.0,114.0,5.0,0.0,1.0,14.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2604,1,0.43,2,0,4,3.0,51.0,30.0,13.0,5.0,5.0,0.0,0.0,0.0459770115,1.0,1.0,1.0,0.0,0.1,3.0,27.0,249.0,30.0,1.0,0.0,2.0,76.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2605,0,0.34,0,0,4,0.0,21.0,25.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,18.0,2.0,0.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2606,1,0.58,0,0,5,0.0,64.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,67.0,2.0,0.0,1.0,14.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2607,0,0.19,0,0,4,0.0,60.0,32.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,45.0,4.0,0.0,0.0,2.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2608,0,0.49,1,0,5,0.0,14.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0183486239,1.0,1.0,0.0,0.0,0.3333333333,2.0,4.0,107.0,6.0,1.0,3.0,4.0,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2609,0,0.5,0,0,4,0.0,6.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0086956522,0.0,0.0,0.0,0.0,0.2,1.0,4.0,114.0,5.0,0.0,3.0,17.0,84.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2610,1,0.49,1,0,4,1.0,44.0,31.0,1.0,1.0,0.0,0.0,0.0,0.7966101695,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,3.0,0.0,0.0,44.0,74.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2611,0,0.35,1,0,5,0.0,90.0,37.0,2.0,1.0,1.0,1.0,1.0,0.12,1.0,1.0,0.0,0.0,0.2857142857,2.0,5.0,132.0,7.0,1.0,1.0,3.0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2612,0,0.55,0,0,4,3.0,23.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2857142857,2.0,5.0,67.0,7.0,1.0,0.0,5.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2613,1,0.34,1,0,4,1.0,65.0,38.0,2.0,0.0,0.0,0.0,0.0,0.0701754386,0.0,0.0,0.0,0.0,0.1666666667,1.0,5.0,53.0,6.0,1.0,0.0,14.0,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2614,0,0.56,0,0,2,1.0,14.0,48.0,0.0,0.0,0.0,0.0,0.0,0.1444444444,0.0,0.0,0.0,0.0,0.3333333333,3.0,6.0,154.0,9.0,2.0,1.0,7.0,97.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2615,1,0.59,1,0,2,3.0,195.0,40.0,0.0,0.0,0.0,0.0,0.0,0.1773049645,0.0,0.0,0.0,0.0,0.5555555556,5.0,4.0,116.0,9.0,3.0,0.0,10.0,97.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
2616,0,0.48,0,0,4,3.0,30.0,31.0,1.0,1.0,1.0,1.0,1.0,0.0676691729,0.0,0.0,0.0,0.0,0.5555555556,5.0,4.0,124.0,9.0,3.0,0.0,7.0,77.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2617,0,0.31,0,0,4,0.0,44.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0357142857,0.0,0.0,0.0,0.0,0.25,1.0,3.0,27.0,4.0,0.0,1.0,13.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2618,1,0.45,0,0,4,0.0,33.0,47.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.0,6.0,108.0,8.0,0.0,2.0,8.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2619,0,0.4,1,0,4,1.0,108.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,17.0,2.0,1.0,1.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2620,0,0.49,1,0,2,0.0,271.0,40.0,1.0,1.0,1.0,1.0,1.0,0.0344827586,0.0,0.0,0.0,0.0,0.375,3.0,5.0,112.0,8.0,1.0,1.0,7.0,78.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2621,1,0.44,0,0,4,1.0,16.0,35.0,1.0,1.0,0.0,0.0,0.0,0.027027027,0.0,1.0,1.0,1.0,0.4,4.0,6.0,72.0,10.0,3.0,0.0,1.0,82.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2622,0,0.52,0,0,6,0.0,39.0,39.0,1.0,1.0,0.0,0.0,0.0,0.0566037736,1.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,2.0,0.0,1.0,17.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2623,1,0.49,0,0,4,3.0,25.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0454545455,0.0,2.0,0.0,0.0,0.6666666667,6.0,3.0,63.0,9.0,3.0,0.0,3.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2624,1,0.49,0,0,4,0.0,49.0,24.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.75,3.0,1.0,29.0,4.0,1.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2625,0,0.2,0,0,4,0.0,30.0,23.0,1.0,1.0,1.0,1.0,1.0,0.3333333333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2626,1,0.37,0,0,2,3.0,28.0,36.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,8.0,2.0,1.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2627,1,0.35,0,0,2,1.0,59.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,3.0,39.0,4.0,1.0,0.0,12.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2628,1,0.4,1,0,5,0.0,88.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0128205128,0.0,0.0,0.0,0.0,0.1428571429,1.0,6.0,154.0,7.0,1.0,0.0,25.0,81.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2629,1,0.2,1,0,3,0.0,13.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0465116279,1.0,0.0,0.0,0.0,1.0,3.0,0.0,41.0,3.0,2.0,0.0,21.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2630,1,0.38,1,0,2,0.0,94.0,32.0,2.0,2.0,0.0,0.0,0.0,0.0833333333,1.0,1.0,1.0,1.0,0.2857142857,2.0,5.0,99.0,7.0,2.0,1.0,1.0,95.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2631,0,0.4,0,0,4,0.0,123.0,37.0,2.0,1.0,1.0,1.0,1.0,0.0617283951,1.0,0.0,0.0,0.0,0.6666666667,2.0,1.0,76.0,3.0,1.0,0.0,21.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2632,1,0.42,2,0,6,0.0,20.0,39.0,7.0,7.0,5.0,5.0,2.0,0.18,1.0,1.0,0.0,0.0,0.5555555556,5.0,4.0,82.0,9.0,3.0,0.0,4.0,81.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2633,0,0.44,0,0,5,0.0,8.0,23.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,1.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2634,1,0.21,1,0,4,1.0,85.0,36.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.1111111111,1.0,8.0,112.0,9.0,1.0,0.0,2.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2635,1,0.24,1,0,4,3.0,6.0,36.0,1.0,1.0,0.0,0.0,0.0,0.0384615385,1.0,0.0,0.0,0.0,0.3,3.0,7.0,125.0,10.0,1.0,1.0,23.0,83.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2636,1,0.43,0,0,5,0.0,49.0,38.0,2.0,1.0,0.0,0.0,0.0,0.0185185185,1.0,0.0,0.0,0.0,0.2222222222,3.0,6.0,53.0,9.0,2.0,0.0,11.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
